86651119,9468546.76029152,0.10927206560704104,17
97225875,58424989,0.6009201665708845,18
203399711,95419133.92260742,0.4691212856374581,19
236083318,109985273.81347656,0.4658748222670971,20
202410035,93271106.93798828,0.4608027805439008,21
145973203,67065701.260253906,0.45943844405643347,22
305672021,105080474.17087936,0.34376870289636147,23
176673043,50532423.353328705,0.28602226177385026,24
187662451,60448694.140010834,0.322113954165561,25
161213095,21419671.448462486,0.13286558048192354,26
55022326,9386709.20758047,0.1705981896799577,27
110096599,13701906.704129696,0.12445349655287441,28
76966783,10383245.771791823,0.13490554453590484,29
227942417,77028232.62052917,0.3379284717356014,30
489343792,63581529.835282914,0.1299322293952447,31
95261547,46028209.33496094,0.48317721876762026,32
