74144,26435.315490594734,0.35654018518821123,0
38322402,37787429.92676963,0.9860402259432911,33
57960213,45731813.721076846,0.7890208015811958,34
27981705,19028545.315354794,0.6800352342845011,35
145428857,100738127.87873745,0.6926969650785156,36
65879111,56097098.24755524,0.8515157141017772,37
18520522,4168916.7081372454,0.22509714942900882,38
13899924,9523271.623818317,0.685131200992057,39
4889323,3230487.407593007,0.6607228460040393,40
10277509,7710741.708960622,0.7502539485940243,41
15784339,9338835.660906041,0.5916519951140203,42
27706915,7404997.873458511,0.26726172413848714,43
24019893,7861176.441853805,0.32727774606880244,44
26742353,6209466.930425297,0.2321959825459374,45
39437066,23988074.26366044,0.6082621426163001,46
