538409,43667.44278312288,0.08110459294536845,0
7355494,1548454.9570003776,0.2105167860921887,47
11855031,1052936.8636667226,0.08881772335025717,48
10782969,1814828.9769749956,0.16830512792673294,49
9998426,1352949.5951954788,0.13531625829860408,50
30042206,2008093.784766129,0.06684242111801407,51
4997979,850843.0201261421,0.17023741398796235,52
63151878,15083626.7691513,0.23884684425618033,53
24170949,5976451.057365921,0.24725760901509997,54
4429080,726893.120018212,0.16411830899830485,55
13440816,2445540.36619615,0.1819488017837719,56
26941723,1162362.5561279124,0.043143586478411655,57
5197318,837674.1501340696,0.16117431146873631,58
45630007,3346386.9106671014,0.07333741830605245,59
11489342,2039730.6723229666,0.17753241850777587,60
9659220,809241.7309257492,0.08377920069381888,61
22979089,3630116.888393738,0.15797479562369673,62
14592210,1358954.6587144376,0.09312877615621196,63
